id,document_id,line_item_id,total_price,status,description,created_at,updated_at,is_accepted,accepted_on,vendor_id,rejected_on,rushed,deadline,batch_no,shipped_at,production_time,ship_accuracy,ship_rating,quantity,unit_price,additional_cost,paid,origin,invoice_id,default_production_time,product,vendor
2428,2429,5703,100.0000,3,,2020-05-30 18:54:40,2020-06-17 07:36:15,1,2020-06-01 00:30:46,1697,NULL,0,NULL,2020-W22-2,2020-06-17 07:36:15,16,-14,positive,50,2.00,0.00,1,1,5366,30,Custom Embroidery Patches - 50pcs,Jin Jing
2429,2430,5702,90.0000,3,,2020-05-30 19:43:40,2020-06-17 07:48:00,1,2020-06-01 00:30:08,1697,NULL,0,NULL,2020-W22-2,2020-06-17 07:48:00,16,-14,positive,50,1.80,0.00,1,1,5365,30,Custom Embroidery Patches - 50pcs,Jin Jing
2430,2431,5705,5.0000,3,,2020-05-30 20:02:01,2020-06-15 20:13:24,1,2020-06-04 17:08:50,1231,NULL,0,NULL,2020-W22-2,2020-06-15 20:13:24,11,-19,positive,10,0.50,0.00,1,1,5368,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2431,2432,5706,5.0000,3,,2020-05-30 20:02:40,2020-06-15 20:13:30,1,2020-06-04 17:09:11,1231,NULL,0,NULL,2020-W22-2,2020-06-15 20:13:30,11,-19,positive,10,0.50,0.00,1,1,5369,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2432,2433,5708,33.0000,3,,2020-05-31 12:30:33,2020-06-17 07:18:45,1,2020-06-02 05:57:32,1373,NULL,0,NULL,2020-W22-2,2020-06-17 07:18:45,15,-15,positive,50,0.66,153.44,1,1,5371,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
2433,2434,5704,130.0000,3,,2020-05-31 13:28:59,2020-06-17 07:47:42,1,2020-06-01 00:29:43,1697,NULL,0,NULL,2020-W22-2,2020-06-17 07:47:42,16,-14,positive,100,1.30,0.00,1,1,5367,30,Custom Embroidery Patches - 100pcs,Jin Jing
2434,2435,5676,46.0000,3,,2020-05-31 15:23:51,2020-06-17 07:18:58,1,2020-06-02 05:58:38,1373,NULL,0,NULL,2020-W22-2,2020-06-17 07:18:58,15,-15,positive,100,0.46,81.44,1,1,5348,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
2435,2436,5710,67.5000,3,,2020-05-31 16:16:36,2020-06-18 09:57:07,1,2020-06-01 04:03:56,1687,NULL,0,NULL,2020-W22-2,2020-06-18 09:57:07,17,-13,positive,50,1.35,0.00,1,1,5374,30,Custom Skateboard Grip Tape - 50pcs,Fiona yang
2436,2437,5680,85.0000,3,,2020-05-31 16:19:12,2020-06-24 06:07:17,1,2020-06-01 01:45:40,869,NULL,0,NULL,2020-W22-2,2020-06-24 06:07:17,23,-7,positive,250,0.34,0.00,1,1,5352,30,Custom PU Leather Patch - 250pcs,Cookie Mao
2437,2438,5713,12.0000,3,,2020-05-31 17:10:01,2020-06-15 20:13:35,1,2020-06-04 17:09:15,1231,NULL,0,NULL,2020-W22-2,2020-06-15 20:13:35,11,-19,positive,50,0.24,0.00,1,1,5378,30,Custom Pop Socket - 50pcs,Oliver Zang
2438,2439,5714,55.0000,3,,2020-05-31 17:10:43,2020-06-17 07:19:13,1,2020-06-02 05:59:38,1373,NULL,0,NULL,2020-W22-2,2020-06-17 07:19:13,15,-15,positive,50,1.10,161.44,1,1,5378,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
2439,2440,5715,100.0000,3,,2020-06-01 14:03:22,2020-06-17 07:46:46,1,2020-06-02 02:05:11,1697,NULL,0,NULL,2020-W23-1,2020-06-17 07:46:46,15,-15,positive,50,2.00,0.00,1,1,5379,30,Custom Embroidery Patches - 50pcs,Jin Jing
2440,2441,5677,130.0000,3,,2020-06-01 17:36:26,2020-06-17 07:46:22,1,2020-06-02 02:05:33,1697,NULL,0,NULL,2020-W23-1,2020-06-17 07:46:22,15,-15,positive,100,1.30,0.00,1,1,5349,30,Custom Embroidery Patches - 100pcs,Jin Jing
2441,2442,5716,47.0000,3,,2020-06-01 17:39:02,2020-06-24 10:13:10,1,2020-06-02 10:01:39,1373,NULL,0,NULL,2020-W23-1,2020-06-24 10:13:10,22,-8,positive,100,0.47,62.64,1,1,5380,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
2442,2443,5717,35.0000,3,,2020-06-01 21:24:43,2020-06-17 07:46:09,1,2020-06-02 02:12:46,1697,NULL,0,NULL,2020-W23-1,2020-06-17 07:46:09,15,5,negative,10,3.50,0.00,1,1,5372,10,Sample Chenille Patch - 10pcs,Jin Jing
2443,2444,5718,35.0000,3,,2020-06-01 23:18:38,2020-06-17 07:45:51,1,2020-06-02 02:08:47,1697,NULL,0,NULL,2020-W23-1,2020-06-17 07:45:51,15,5,negative,10,3.50,0.00,1,1,5377,10,Sample Chenille Patch - 10pcs,Jin Jing
2444,2445,5709,140.0000,3,,2020-06-02 15:28:53,2020-06-17 07:45:31,1,2020-06-03 00:36:51,1697,NULL,0,NULL,2020-W23-1,2020-06-17 07:45:31,14,-16,positive,100,1.40,0.00,1,1,5373,30,Custom Embroidery Patches - 100pcs,Jin Jing
2445,2446,5687,144.0000,3,,2020-06-02 16:22:41,2020-09-11 10:40:55,1,2020-06-08 10:02:06,322,NULL,0,2020-06-02 16:00:00,2020-W23-1,2020-09-11 10:40:55,95,110,negative,30,4.80,0.00,1,0,5356,30,Beanie Hat - Custom Embellishment - 30pcs,Hidy Zhao
2446,2447,5685,126.0000,3,,2020-06-02 16:55:54,2020-06-29 02:42:32,1,2020-06-03 15:09:07,1061,NULL,0,2020-06-02 16:00:00,2020-W23-1,2020-06-29 02:42:32,25,36,negative,24,5.25,0.00,1,0,5355,30,Blank Hats - Custom Embroidery - 12pk,alma sanchez
2447,2448,5720,5.0000,3,,2020-06-02 20:34:09,2020-06-23 17:46:06,1,2020-06-15 20:15:27,1231,NULL,0,NULL,2020-W23-1,2020-06-23 17:46:06,8,-22,positive,10,0.50,0.00,1,1,5382,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2448,2449,5721,5.0000,3,,2020-06-02 20:34:33,2020-06-23 17:46:12,1,2020-06-15 20:15:25,1231,NULL,0,NULL,2020-W23-1,2020-06-23 17:46:12,8,-22,positive,10,0.50,0.00,1,1,5382,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2449,2450,5723,42.5000,3,,2020-06-02 20:39:35,2020-06-24 06:04:35,1,2020-06-03 01:34:53,869,NULL,0,NULL,2020-W23-1,2020-06-24 06:04:35,21,-9,positive,50,0.85,0.00,1,1,5384,30,Custom PU Leather Patch - 50pcs,Cookie Mao
2450,2451,5711,13.5000,3,,2020-06-02 20:48:47,2020-06-18 09:58:35,1,2020-06-03 07:46:56,1687,NULL,0,NULL,2020-W23-1,2020-06-18 09:58:35,15,-15,positive,10,1.35,0.00,1,1,5375,30,Custom Grip Tape Samples,Fiona yang
2451,2452,5732,38.0000,3,,2020-06-02 21:36:59,2020-06-24 10:12:42,1,2020-06-03 14:18:20,1373,NULL,0,NULL,2020-W23-1,2020-06-24 10:12:42,21,-9,positive,100,0.38,72.64,1,1,5387,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
2452,2453,4996,430.0000,3,,2020-06-02 23:21:11,2020-09-08 05:39:42,1,2020-06-08 10:05:30,322,NULL,0,NULL,2020-W23-1,2020-09-08 05:39:42,92,62,negative,50,8.60,0.00,1,0,4889,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
2453,2454,5719,38.0000,3,,2020-06-03 15:10:17,2020-06-17 07:45:11,1,2020-06-04 00:56:16,1697,NULL,0,NULL,2020-W23-1,2020-06-17 07:45:11,13,3,negative,10,3.80,0.00,1,1,5381,10,Sample Chenille Patch - 10pcs,Jin Jing
2454,2455,5736,27.5000,3,,2020-06-03 16:54:47,2020-06-24 10:10:52,1,2020-06-04 08:29:22,1373,NULL,0,NULL,2020-W23-1,2020-06-24 10:10:52,20,-10,positive,50,0.55,72.64,1,1,5389,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
2455,2456,5734,30.0000,3,,2020-06-03 20:00:20,2020-07-01 10:01:13,1,2020-06-04 13:49:02,869,NULL,0,NULL,2020-W23-1,2020-07-01 10:01:13,27,-3,positive,10,3.00,0.00,1,1,5388,30,Woven Label Samples - 10pc,Cookie Mao
2456,2457,5735,30.0000,3,,2020-06-03 20:00:50,2020-07-01 10:01:26,1,2020-06-04 13:49:10,869,NULL,0,NULL,2020-W23-1,2020-07-01 10:01:26,27,-3,positive,10,3.00,0.00,1,1,5388,30,Woven Label Samples - 10pc,Cookie Mao
2457,2458,5722,66.0000,3,,2020-06-03 23:26:55,2020-06-24 10:09:04,1,2020-06-04 08:29:51,1373,NULL,0,NULL,2020-W23-1,2020-06-24 10:09:04,20,-10,positive,100,0.66,80.64,1,1,5383,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
2458,2459,5747,30.0000,3,,2020-06-04 22:20:34,2020-07-18 07:06:30,1,2020-06-05 09:22:41,869,NULL,0,NULL,2020-W23-2,2020-07-18 07:06:30,43,13,negative,10,3.00,0.00,1,1,5396,30,Woven Label Samples - 10pc,Cookie Mao
2459,2460,5766,88.0000,3,"Your suggestion would be preferred, thanks.",2020-06-05 14:39:37,2020-06-24 10:14:32,1,2020-06-08 09:22:15,1373,NULL,0,NULL,2020-W23-2,2020-06-24 10:14:32,16,-14,positive,100,0.88,140.00,1,1,5405,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
2460,2461,5756,13.5000,3,,2020-06-05 14:57:33,2020-06-18 09:59:31,1,2020-06-08 03:07:43,1687,NULL,0,NULL,2020-W23-2,2020-06-18 09:59:31,10,-20,positive,10,1.35,0.00,1,1,5398,30,Custom Grip Tape Samples,Fiona yang
2462,2463,5777,5.0000,3,,2020-06-05 18:23:35,2020-06-23 17:46:16,1,2020-06-15 20:15:23,1231,NULL,0,NULL,2020-W23-2,2020-06-23 17:46:16,8,-22,positive,10,0.50,0.00,1,1,5413,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2463,2464,5775,13.5000,3,,2020-06-06 18:55:26,2020-06-18 09:59:07,1,2020-06-08 03:07:34,1687,NULL,0,NULL,2020-W23-2,2020-06-18 09:59:07,10,-20,positive,10,1.35,0.00,1,1,5411,30,Custom Grip Tape Samples,Fiona yang
2464,2465,5776,120.0000,3,,2020-06-06 18:57:07,2020-06-23 09:20:50,1,2020-06-08 00:43:39,1697,NULL,0,NULL,2020-W23-2,2020-06-23 09:20:50,15,-15,positive,100,1.20,0.00,1,1,5412,30,Custom Embroidery Patches - 100pcs,Jin Jing
2465,2466,5785,150.0000,3,,2020-06-06 19:56:42,2020-06-23 09:20:30,1,2020-06-08 00:42:57,1697,NULL,0,NULL,2020-W23-2,2020-06-23 09:20:30,15,-15,positive,100,1.50,0.00,1,1,5419,30,Custom Velcro Embroidery Patches - 100pcs,Jin Jing
2466,2467,5782,5.0000,3,,2020-06-06 20:58:23,2020-06-23 17:46:24,1,2020-06-15 20:15:21,1231,NULL,0,NULL,2020-W23-2,2020-06-23 17:46:24,8,-22,positive,10,0.50,0.00,1,1,5417,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2467,2468,5787,5.0000,3,,2020-06-07 12:25:16,2020-06-23 17:46:29,1,2020-06-15 20:15:20,1231,NULL,0,NULL,2020-W23-2,2020-06-23 17:46:29,8,-22,positive,10,0.50,0.00,1,1,5421,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2468,2469,5765,120.0000,3,,2020-06-07 12:45:06,2020-06-23 09:20:04,1,2020-06-08 00:42:28,1697,NULL,0,NULL,2020-W23-2,2020-06-23 09:20:04,15,-15,positive,100,1.20,0.00,1,1,5404,30,Custom Embroidery Patches - 100pcs,Jin Jing
2469,2470,5786,45.5000,3,,2020-06-07 16:37:49,2020-07-03 10:45:40,1,2020-06-08 09:21:43,1373,NULL,0,NULL,2020-W23-2,2020-07-03 10:45:40,25,-5,positive,50,0.91,113.33,1,1,5420,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
2470,2471,5789,187.5000,3,,2020-06-07 16:44:57,2020-06-24 10:16:30,1,2020-06-08 09:20:08,1373,NULL,0,NULL,2020-W23-2,2020-06-24 10:16:30,16,-14,positive,250,0.75,220.68,1,1,5423,30,Custom Enamel Pins (hard or soft) - 250pcs,Sherry - CYI
2471,2472,5739,345.0000,3,,2020-06-08 00:28:23,2020-08-17 05:44:49,1,2020-06-15 09:37:44,322,NULL,0,2020-06-07 16:00:00,2020-W24-1,2020-08-17 05:44:49,63,80,negative,30,11.50,0.00,1,0,5392,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
2472,2473,5740,345.0000,3,,2020-06-08 00:28:52,2020-08-07 11:24:24,1,2020-06-15 09:37:57,322,NULL,0,2020-06-07 16:00:00,2020-W24-1,2020-08-07 11:24:24,53,70,negative,30,11.50,0.00,1,0,5392,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
2474,2475,5796,5.0000,3,,2020-06-08 17:10:03,2020-06-23 17:46:34,1,2020-06-15 20:15:18,1231,NULL,0,NULL,2020-W24-1,2020-06-23 17:46:34,8,-22,positive,10,0.50,0.00,1,1,5429,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2475,2476,5779,34.0000,3,,2020-06-08 18:32:18,2020-06-24 10:16:56,1,2020-06-09 08:57:56,1373,NULL,0,NULL,2020-W24-1,2020-06-24 10:16:56,15,-15,positive,50,0.68,84.40,1,1,5414,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
2476,2477,5797,30.0000,3,,2020-06-08 19:00:14,2020-07-27 03:46:46,1,2020-06-09 00:44:37,869,NULL,0,NULL,2020-W24-1,2020-07-27 03:46:46,48,18,negative,10,3.00,0.00,1,1,5430,30,Woven Label Samples - 10pc,Cookie Mao
2477,2478,5770,48.0000,3,,2020-06-08 20:36:49,2020-06-24 10:17:12,1,2020-06-09 08:57:28,1373,NULL,0,NULL,2020-W24-1,2020-06-24 10:17:12,15,-15,positive,100,0.48,69.40,1,1,5408,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
2480,2481,5807,225.0000,3,,2020-06-09 14:56:21,2020-07-13 02:29:33,1,2020-06-11 09:05:00,869,NULL,0,NULL,2020-W24-1,2020-07-13 02:29:33,32,2,negative,500,0.45,0.00,1,0,5437,30,Custom PU Leather Patch - 500pcs,Cookie Mao
2481,2482,5800,54.0000,3,,2020-06-09 15:18:40,2020-07-13 00:27:05,1,2020-06-19 03:06:41,1061,NULL,0,NULL,2020-W24-1,2020-07-13 00:27:05,24,-6,positive,12,4.50,0.00,1,0,5432,30,Blank Hats - Custom Embroidery - 12pk,alma sanchez
2482,2483,5762,25.0000,3,"Longboard grip tape. Size 10""X48"" inches. Black griptape.",2020-06-09 16:57:05,2020-08-13 03:54:20,1,2020-06-11 06:48:12,1687,NULL,0,NULL,2020-W24-1,2020-08-13 03:54:20,63,33,negative,10,2.50,0.00,1,1,5401,30,Custom Grip Tape Samples,Fiona yang
2483,2484,3183,32.5000,3,,2020-06-09 17:36:18,2020-08-07 11:20:10,1,2020-06-15 09:38:20,322,NULL,0,2020-06-09 16:00:00,2020-W24-1,2020-08-07 11:20:10,53,68,negative,50,0.65,5.00,1,0,4105,30,Beanie Hat - Custom Embellishment - 50pcs,Hidy Zhao
2484,2485,5764,85.0000,3,,2020-06-09 19:33:04,2020-06-24 06:03:36,1,2020-06-11 09:05:13,869,NULL,0,NULL,2020-W24-1,2020-06-24 06:03:36,13,-17,positive,250,0.34,0.00,1,1,5403,30,Custom PU Leather Patch - 250pcs,Cookie Mao
2485,2486,5803,13.5000,3,,2020-06-09 19:34:56,2020-07-21 01:41:32,1,2020-06-11 06:44:37,1687,NULL,0,NULL,2020-W24-1,2020-07-03 06:24:36,22,-8,positive,10,1.35,0.00,1,1,5434,30,Custom Grip Tape Samples,Fiona yang
2486,2487,5805,5.0000,3,,2020-06-09 20:09:39,2020-06-23 17:46:41,1,2020-06-15 20:15:16,1231,NULL,0,NULL,2020-W24-1,2020-06-23 17:46:41,8,-22,positive,10,0.50,0.00,1,1,5436,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2487,2488,5806,5.0000,3,,2020-06-09 20:10:00,2020-06-23 17:46:47,1,2020-06-15 20:15:15,1231,NULL,0,NULL,2020-W24-1,2020-06-23 17:46:47,8,-22,positive,10,0.50,0.00,1,1,5436,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2488,2489,5810,52.5000,3,,2020-06-09 22:47:12,2020-06-24 10:20:25,1,2020-06-10 08:10:46,1373,NULL,0,NULL,2020-W24-1,2020-06-24 10:20:25,14,-16,positive,50,1.05,174.40,1,1,5439,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
2489,2278,5390,13.5000,3,,2020-05-26 18:01:00,2020-07-10 09:42:07,1,2020-05-29 04:00:07,1687,NULL,0,NULL,2020-W22-1,2020-07-10 09:42:07,42,12,negative,10,1.35,0.00,1,1,5142,30,Custom Grip Tape Samples,Fiona yang
2490,2490,5813,5.0000,3,,2020-06-10 17:00:36,2020-06-23 17:46:53,1,2020-06-15 20:15:13,1231,NULL,0,NULL,2020-W24-1,2020-06-23 17:46:53,8,-22,positive,10,0.50,0.00,1,1,5441,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2491,2491,5814,5.0000,3,,2020-06-10 17:04:38,2020-06-23 17:46:59,1,2020-06-15 20:15:10,1231,NULL,0,NULL,2020-W24-1,2020-06-23 17:46:59,8,-22,positive,10,0.50,0.00,1,1,5442,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2492,2492,5812,127.0000,3,,2020-06-10 17:16:00,2020-06-24 10:20:44,1,2020-06-11 07:04:55,1373,NULL,0,NULL,2020-W24-1,2020-06-24 10:20:44,13,-17,positive,100,1.27,107.40,1,1,5440,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
2493,2493,5761,5.0000,3,,2020-06-10 17:19:17,2020-06-23 17:47:05,1,2020-06-15 20:15:09,1231,NULL,0,NULL,2020-W24-1,2020-06-23 17:47:05,8,-22,positive,10,0.50,0.00,1,1,5400,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2494,2494,5799,650.0000,3,,2020-06-11 11:56:36,2020-07-04 01:37:54,1,2020-06-12 00:12:46,1697,NULL,0,NULL,2020-W24-2,2020-07-04 01:37:54,22,-8,positive,5000,0.13,0.00,1,1,5431,30,Custom Embroidery Patches - 5000pcs,Jin Jing
2495,2495,5791,5.0000,3,,2020-06-11 15:08:44,2020-06-23 17:47:11,1,2020-06-15 20:15:07,1231,NULL,0,NULL,2020-W24-2,2020-06-23 17:47:11,8,-22,positive,10,0.50,0.00,1,1,5425,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2496,2496,5817,35.0000,3,,2020-06-11 18:13:41,2020-07-04 01:37:35,1,2020-06-12 00:14:07,1697,NULL,0,NULL,2020-W24-2,2020-07-04 01:37:35,22,12,negative,10,3.50,0.00,1,1,5444,10,Sample Chenille Patch - 10pcs,Jin Jing
2497,2497,5818,40.0000,3,,2020-06-11 18:14:35,2020-07-04 01:37:19,1,2020-06-12 00:15:46,1697,NULL,0,NULL,2020-W24-2,2020-07-04 01:37:19,22,12,negative,10,4.00,0.00,1,1,5444,10,Sample Chenille Patch - 10pcs,Jin Jing
2498,2498,5819,5.0000,3,,2020-06-11 20:14:45,2020-06-23 17:47:17,1,2020-06-15 20:15:05,1231,NULL,0,NULL,2020-W24-2,2020-06-23 17:47:17,8,-22,positive,10,0.50,0.00,1,1,5445,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2499,2499,5825,76.5000,3,,2020-06-11 21:02:39,2020-07-03 10:39:23,1,2020-06-12 13:52:54,1373,NULL,0,NULL,2020-W24-2,2020-07-03 10:39:23,21,-9,positive,50,1.53,125.35,1,1,5450,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
2500,2500,5822,40.0000,3,,2020-06-11 21:57:35,2020-07-04 01:37:04,1,2020-06-12 00:17:45,1697,NULL,0,NULL,2020-W24-2,2020-07-04 01:37:04,22,12,negative,10,4.00,0.00,1,1,5448,10,Sample Chenille Patch - 10pcs,Jin Jing
2501,2501,5564,120.0000,3,"Hello production team, 
",2020-06-11 22:26:21,2020-07-04 01:36:50,1,2020-06-13 00:25:15,1697,NULL,0,NULL,2020-W24-2,2020-07-04 01:36:50,21,-9,positive,100,1.20,0.00,1,1,5268,30,Custom Embroidery Patches - 100pcs,Jin Jing
2502,2502,4790,740.0000,3,,2020-06-12 11:19:52,2020-08-21 10:20:00,1,2020-06-15 09:48:05,322,NULL,0,NULL,2020-W24-2,2020-08-21 10:20:00,67,37,negative,100,7.40,0.00,1,0,4791,30,Custom Dad Cap - 100pcs,Hidy Zhao
2503,2503,4791,640.0000,3,,2020-06-12 11:20:12,2020-08-21 10:20:18,1,2020-06-15 09:47:54,322,NULL,0,NULL,2020-W24-2,2020-08-21 10:20:18,67,37,negative,100,6.40,0.00,1,0,4791,30,Custom Dad Cap - 100pcs,Hidy Zhao
2504,2504,4792,690.0000,3,,2020-06-12 11:20:29,2020-08-21 10:20:34,1,2020-06-15 09:47:39,322,NULL,0,NULL,2020-W24-2,2020-08-21 10:20:34,67,37,negative,100,6.90,0.00,1,0,4791,30,Strapback - 6 Panel - 100pcs,Hidy Zhao
2505,2505,4678,0.0000,3,reproduction,2020-06-12 14:20:30,2020-07-04 01:36:35,0,2020-06-12 00:27:21,1697,NULL,0,NULL,2020-W24-2,2020-07-04 01:36:35,22,-8,positive,25,0.00,0.00,1,1,4730,30,Custom Embroidery Patches - 100pcs,Jin Jing
2506,2506,5821,100.0000,3,,2020-06-12 14:39:38,2020-07-03 10:39:59,1,2020-06-15 09:36:43,1373,NULL,0,NULL,2020-W24-2,2020-07-03 10:39:59,18,-12,positive,250,0.40,69.35,1,1,5447,30,Custom Enamel Pins (hard or soft) - 250pcs,Sherry - CYI
2507,2507,5827,75.0000,3,,2020-06-12 16:30:35,2020-07-13 02:29:55,1,2020-06-14 06:53:15,869,NULL,0,NULL,2020-W24-2,2020-07-13 02:29:55,29,-1,positive,100,0.75,0.00,1,1,5452,30,Custom PU Leather Patch - 100pcs,Cookie Mao
2509,2509,5783,150.0000,3,,2020-06-12 18:41:50,2020-07-04 01:36:18,1,2020-06-13 00:26:09,1697,NULL,0,NULL,2020-W24-2,2020-07-04 01:36:18,21,-9,positive,250,0.60,0.00,1,1,5418,30,Custom Embroidery Patches - 250pcs,Jin Jing
2510,2510,5784,120.0000,3,,2020-06-12 18:42:28,2020-07-04 01:36:01,1,2020-06-13 00:26:22,1697,NULL,0,NULL,2020-W24-2,2020-07-04 01:36:01,21,-9,positive,100,1.20,0.00,1,1,5418,30,Custom Embroidery Patches - 100pcs,Jin Jing
2511,2511,5826,32.0000,3,,2020-06-12 18:44:37,2020-07-03 10:40:26,1,2020-06-15 09:37:20,1373,NULL,0,NULL,2020-W24-2,2020-07-03 10:40:26,18,-12,positive,50,0.64,84.35,1,1,5451,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
2512,2512,5831,161.0000,3,,2020-06-12 20:41:06,2020-07-03 10:40:50,1,2020-06-15 09:37:54,1373,NULL,0,NULL,2020-W24-2,2020-07-03 10:40:50,18,-12,positive,100,1.61,107.35,1,1,5455,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
2513,2513,5832,90.0000,3,,2020-06-12 20:41:22,2020-07-03 10:41:15,1,2020-06-15 09:40:45,1373,NULL,0,NULL,2020-W24-2,2020-07-03 10:41:15,18,-12,positive,100,0.90,96.35,1,1,5455,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
2514,2514,5833,66.0000,3,,2020-06-12 20:41:46,2020-07-03 10:41:41,1,2020-06-15 09:41:28,1373,NULL,0,NULL,2020-W24-2,2020-07-03 10:41:41,18,-12,positive,100,0.66,166.35,1,1,5455,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
2516,2516,5628,100.0000,3,,2020-06-13 10:05:51,2020-07-04 01:35:46,1,2020-06-14 10:55:22,1697,NULL,0,NULL,2020-W24-2,2020-07-04 01:35:46,20,-10,positive,50,2.00,0.00,1,1,5313,30,Custom Embroidery Patches - 50pcs,Jin Jing
2517,2517,5841,5.0000,3,,2020-06-13 10:19:45,2020-06-23 17:47:23,1,2020-06-15 20:15:03,1231,NULL,0,NULL,2020-W24-2,2020-06-23 17:47:23,8,-22,positive,10,0.50,0.00,1,1,5460,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2518,2518,5842,5.0000,3,,2020-06-13 10:20:20,2020-06-23 17:47:27,1,2020-06-15 20:15:00,1231,NULL,0,NULL,2020-W24-2,2020-06-23 17:47:27,8,-22,positive,10,0.50,0.00,1,1,5460,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
2519,2519,5738,120.0000,3,,2020-06-13 19:52:12,2020-07-04 01:35:25,1,2020-06-14 10:55:31,1697,NULL,0,NULL,2020-W24-2,2020-07-04 01:35:25,20,-10,positive,100,1.20,0.00,1,1,5391,30,Custom Embroidery Patches - 100pcs,Jin Jing
2520,2520,5837,35.0000,3,,2020-06-13 22:17:46,2020-07-04 01:35:02,1,2020-06-14 10:55:42,1697,NULL,0,NULL,2020-W24-2,2020-07-04 01:35:02,20,10,negative,10,3.50,0.00,1,1,5458,10,Sample Chenille Patch - 10pcs,Jin Jing
2521,2521,5838,35.0000,3,,2020-06-13 22:18:14,2020-07-04 01:34:37,1,2020-06-14 10:55:48,1697,NULL,0,NULL,2020-W24-2,2020-07-04 01:34:37,20,10,negative,10,3.50,0.00,1,1,5458,10,Sample Chenille Patch - 10pcs,Jin Jing
2522,2522,5834,25.0000,3,,2020-06-13 22:19:46,2020-06-24 06:04:14,1,2020-06-14 07:08:27,869,NULL,0,NULL,2020-W24-2,2020-06-24 06:04:14,10,0,positive,100,0.25,0.00,1,1,5456,10,Custom Woven Damask Label - 100pcs,Cookie Mao
2523,2523,5835,38.0000,3,,2020-06-13 22:20:11,2020-07-03 10:42:04,1,2020-06-15 09:42:06,1373,NULL,0,NULL,2020-W24-2,2020-07-03 10:42:04,18,-12,positive,100,0.38,69.35,1,1,5456,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
2524,2524,5846,80.0000,3,,2020-06-14 17:25:20,2020-07-03 10:42:23,1,2020-06-15 09:42:46,1373,NULL,0,NULL,2020-W24-2,2020-07-03 10:42:23,18,-12,positive,100,0.80,153.35,1,1,5463,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
2525,2525,5843,30.0000,3,,2020-06-14 20:09:53,2020-07-13 02:30:29,1,2020-06-16 11:10:19,869,NULL,0,NULL,2020-W24-2,2020-07-13 02:30:29,27,-3,positive,10,3.00,0.00,1,1,5461,30,Custom PU Leather Patch Samples,Cookie Mao
2526,2526,5844,35.0000,3,,2020-06-14 20:10:43,2020-07-04 01:34:08,1,2020-06-15 03:48:49,1697,2020-06-15 02:07:25,0,NULL,2020-W24-2,2020-07-04 01:34:08,19,9,negative,10,3.50,0.00,1,1,5461,10,Sample Chenille Patch - 10pcs,Jin Jing
2527,2527,5847,40.0000,3,,2020-06-14 20:38:34,2020-07-03 10:42:46,1,2020-06-15 09:43:15,1373,NULL,0,NULL,2020-W24-2,2020-07-03 10:42:46,18,-12,positive,100,0.40,84.35,1,1,5464,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
